method,model,language,project,func_name,id,side
asap,70B,java,spring-projects/spring-security,AbstractAuthenticationTargetUrlRequestHandler.determineTargetUrl,709,0.312488317489624
asap,70B,java,spring-projects/spring-security,SpringSecurityCoreVersion.getSpringVersion,710,0.9359108209609985
asap,70B,java,spring-projects/spring-security,HttpSecurity.oauth2ResourceServer,711,0.9591094255447388
asap,70B,java,spring-projects/spring-security,OAuth2ClientConfigurer.clientRegistrationRepository,712,0.9385359287261963
asap,70B,java,spring-projects/spring-security,LdapShaPasswordEncoder.extractPrefix,713,0.07929518073797226
asap,70B,java,spring-projects/spring-security,MessageDigestPasswordEncoder.encode,714,0.1646231859922409
asap,70B,java,spring-projects/spring-security,MessageDigestPasswordEncoder.matches,715,0.9340595006942749
asap,70B,java,spring-projects/spring-security,DefaultLoginPageGeneratingFilter.setResolveHiddenInputs,716,0.6222096681594849
asap,70B,java,spring-projects/spring-security,ImplicitGrantConfigurer.clientRegistrationRepository,717,0.950908899307251
asap,70B,java,spring-projects/spring-security,UserDetailsResourceFactoryBean.fromString,718,-0.30814504623413086
asap,70B,java,spring-projects/spring-security,AclClassIdUtils.identifierFrom,719,0.8020647168159485
asap,70B,java,spring-projects/spring-security,Base64.getDecodabet,720,-0.007470233365893364
asap,70B,java,spring-projects/spring-security,SecurityJackson2Modules.createWhitelistedDefaultTyping,721,0.9594876766204834
asap,70B,java,spring-projects/spring-security,ServerWebExchangeMatchers.pathMatchers,722,0.7043966054916382
asap,70B,java,spring-projects/spring-security,ServerWebExchangeMatchers.anyExchange,723,0.9166104197502136
asap,70B,java,spring-projects/spring-security,OAuth2LoginConfigurer.clientRegistrationRepository,724,-0.07073786854743958
asap,70B,java,spring-projects/spring-security,WebSecurityConfigurerAdapter.createSharedObjects,725,0.9538730382919312
asap,70B,java,spring-projects/spring-security,Pbkdf2PasswordEncoder.matches,726,0.7817682027816772
asap,70B,java,spring-projects/spring-security,LazyCsrfTokenRepository.generateToken,727,0.8084703683853149
asap,70B,java,spring-projects/spring-security,AbstractPreAuthenticatedProcessingFilter.principalChanged,728,0.8420736789703369
asap,70B,java,spring-projects/spring-security,MethodSecurityMetadataSourceAdvisorRegistrar.registerBeanDefinitions,729,0.9164680242538452
asap,70B,java,spring-projects/spring-security,OnCommittedResponseWrapper.checkContentLength,730,0.7777441143989563
asap,70B,java,spring-projects/spring-security,Encryptors.queryableText,731,0.8622727990150452
asap,70B,java,spring-projects/spring-security,CipherUtils.newSecretKey,732,0.9182305335998535
asap,70B,java,spring-projects/spring-security,CipherUtils.newCipher,733,0.95160973072052
asap,70B,java,spring-projects/spring-security,CipherUtils.getParameterSpec,734,0.9085860848426819
asap,70B,java,spring-projects/spring-security,CipherUtils.initCipher,735,0.7909528613090515
asap,70B,java,spring-projects/spring-security,CipherUtils.initCipher,736,0.9767477512359619
asap,70B,java,spring-projects/spring-security,EncodingUtils.concatenate,737,0.8103758096694946
asap,70B,java,spring-projects/spring-security,EncodingUtils.subArray,738,0.9771102666854858
asap,70B,java,spring-projects/spring-security,Utf8.decode,739,0.9449006915092468
asap,70B,java,spring-projects/spring-security,FilterChainProxy.getFilters,740,0.7522856593132019
asap,70B,java,spring-projects/spring-security,FilterChainProxy.getFilters,741,0.886596143245697
asap,70B,java,spring-projects/spring-security,XFrameOptionsHeaderWriter.writeHeaders,742,0.8185983896255493
asap,70B,java,spring-projects/spring-security,AbstractSecurityWebApplicationInitializer.insertSpringSecurityFilterChain,743,0.9206794500350952
asap,70B,java,spring-projects/spring-security,FastHttpDateFormat.getCurrentDate,744,0.9577991366386414
asap,70B,java,spring-projects/spring-security,FastHttpDateFormat.internalParseDate,745,0.9582444429397583
asap,70B,java,spring-projects/spring-security,FastHttpDateFormat.updateCache,746,0.974022626876831
asap,70B,java,spring-projects/spring-security,HttpSessionRequestCache.saveRequest,747,0.9729306697845459
asap,70B,java,spring-projects/spring-security,DefaultSavedRequest.getRedirectUrl,748,0.9592674970626831
asap,70B,java,spring-projects/spring-security,UrlUtils.buildRequestUrl,749,0.9780831336975098
asap,70B,java,spring-projects/spring-security,UrlUtils.isAbsoluteUrl,750,0.9805117249488831
asap,70B,java,spring-projects/spring-security,ThrowableAnalyzer.getRegisteredTypes,751,0.9095452427864075
asap,70B,java,spring-projects/spring-security,ThrowableAnalyzer.extractCause,752,0.8995163440704346
asap,70B,java,spring-projects/spring-security,RegexRequestMatcher.valueOf,753,0.8066545128822327
asap,70B,java,spring-projects/spring-security,SimpleUrlAuthenticationFailureHandler.setDefaultFailureUrl,754,0.933243989944458
asap,70B,java,spring-projects/spring-security,Http403ForbiddenEntryPoint.commence,755,0.3574717044830322
asap,70B,java,spring-projects/spring-security,LoginUrlAuthenticationEntryPoint.buildHttpsRedirectUrlForRequest,756,-0.1694565862417221
asap,70B,java,spring-projects/spring-security,SimpleUrlAuthenticationSuccessHandler.clearAuthenticationAttributes,757,0.8515430688858032
asap,70B,java,spring-projects/spring-security,UsernamePasswordAuthenticationFilter.setDetails,758,0.07407617568969727
asap,70B,java,spring-projects/spring-security,AbstractAuthenticationTargetUrlRequestHandler.determineTargetUrl,759,0.8919960260391235
asap,70B,java,spring-projects/spring-security,AbstractAuthenticationTargetUrlRequestHandler.setTargetUrlParameter,760,0.6368797421455383
asap,70B,java,spring-projects/spring-security,PersistentTokenBasedRememberMeServices.processAutoLoginCookie,761,-0.2698376774787903
asap,70B,java,spring-projects/spring-security,PersistentTokenBasedRememberMeServices.onLoginSuccess,762,-0.12929074466228485
asap,70B,java,spring-projects/spring-security,AbstractRememberMeServices.extractRememberMeCookie,763,0.2583310902118683
asap,70B,java,spring-projects/spring-security,AbstractRememberMeServices.encodeCookie,764,0.14906129240989685
asap,70B,java,spring-projects/spring-security,AbstractRememberMeServices.setCookie,765,0.31480345129966736
asap,70B,java,spring-projects/spring-security,AbstractPreAuthenticatedProcessingFilter.afterPropertiesSet,766,0.7392659187316895
asap,70B,java,spring-projects/spring-security,AbstractPreAuthenticatedProcessingFilter.doFilter,767,0.8593912124633789
asap,70B,java,spring-projects/spring-security,AbstractPreAuthenticatedProcessingFilter.doAuthenticate,768,0.9548251032829285
asap,70B,java,spring-projects/spring-security,J2eePreAuthenticatedProcessingFilter.getPreAuthenticatedPrincipal,769,0.8863076567649841
asap,70B,java,spring-projects/spring-security,WebSpherePreAuthenticatedWebAuthenticationDetailsSource.getWebSphereGroupsBasedGrantedAuthorities,770,0.9510107040405273
asap,70B,java,spring-projects/spring-security,WebSpherePreAuthenticatedProcessingFilter.getPreAuthenticatedPrincipal,771,0.8744022846221924
asap,70B,java,spring-projects/spring-security,DefaultWASUsernameAndGroupsExtractor.getSecurityName,772,0.9601235389709473
asap,70B,java,spring-projects/spring-security,DefaultWASUsernameAndGroupsExtractor.getWebSphereGroups,773,0.9776294827461243
asap,70B,java,spring-projects/spring-security,ConcurrentSessionControlAuthenticationStrategy.onAuthentication,774,0.9070190191268921
asap,70B,java,spring-projects/spring-security,ConcurrentSessionControlAuthenticationStrategy.allowableSessionsExceeded,775,0.9294450283050537
asap,70B,java,spring-projects/spring-security,RegisterSessionAuthenticationStrategy.onAuthentication,776,0.8873827457427979
asap,70B,java,spring-projects/spring-security,BasicAuthenticationFilter.extractAndDecodeHeader,777,0.9509906768798828
asap,70B,java,spring-projects/spring-security,SwitchUserFilter.attemptSwitchUser,778,0.9211844205856323
asap,70B,java,spring-projects/spring-security,SwitchUserFilter.attemptExitUser,779,0.69151771068573
asap,70B,java,spring-projects/spring-security,SwitchUserFilter.setExitUserUrl,780,0.43699613213539124
asap,70B,java,spring-projects/spring-security,DataSourcePopulator.createSampleData,781,0.6237004995346069
asap,70B,java,spring-projects/spring-security,DocumentDaoImpl.getDirectoryWithImmediateParentPopulated,782,0.9687473773956299
asap,70B,java,spring-projects/spring-security,AdminPermissionController.displayAdminPage,783,0.9259545803070068
asap,70B,java,spring-projects/spring-security,AdminPermissionController.displayAddPermissionPageForContact,784,0.9636451601982117
asap,70B,java,spring-projects/spring-security,AdminPermissionController.addPermission,785,0.9551378488540649
asap,70B,java,spring-projects/spring-security,AdminPermissionController.deletePermission,786,0.9918811321258545
asap,70B,java,spring-projects/spring-security,AddDeleteContactController.addContact,787,0.8206990361213684
asap,70B,java,spring-projects/spring-security,ContactManagerBackend.getRandomContact,788,0.9637507200241089
asap,70B,java,spring-projects/spring-security,SpringSecurityCoreVersion.disableChecks,789,0.9147615432739258
asap,70B,java,spring-projects/spring-security,AnnotationParameterNameDiscoverer.lookupParameterNames,790,0.9133421182632446
asap,70B,java,spring-projects/spring-security,AuthorityUtils.authorityListToSet,791,0.645075798034668
asap,70B,java,spring-projects/spring-security,SimpleAttributes2GrantedAuthoritiesMapper.getGrantedAuthorities,792,0.7657613754272461
asap,70B,java,spring-projects/spring-security,MapBasedAttributes2GrantedAuthoritiesMapper.getGrantedAuthorities,793,0.8816722631454468
asap,70B,java,spring-projects/spring-security,MapBasedAttributes2GrantedAuthoritiesMapper.preProcessMap,794,0.9751040935516357
asap,70B,java,spring-projects/spring-security,MapBasedAttributes2GrantedAuthoritiesMapper.getGrantedAuthorityCollection,795,0.9229580163955688
asap,70B,java,spring-projects/spring-security,MapBasedAttributes2GrantedAuthoritiesMapper.addGrantedAuthorityCollection,796,0.9548848271369934
asap,70B,java,spring-projects/spring-security,FieldUtils.getField,797,0.9578603506088257
asap,70B,java,spring-projects/spring-security,MapBasedMethodSecurityMetadataSource.findAttributes,798,-0.47090446949005127
asap,70B,java,spring-projects/spring-security,MapBasedMethodSecurityMetadataSource.addSecureMethod,799,0.17439809441566467
asap,70B,java,wildfly/wildfly,WeldDeploymentMarker.mark,900,0.8862844705581665
asap,70B,java,wildfly/wildfly,JaxrsMethodParameterProcessor.validateDefaultValues,901,0.2344752550125122
asap,70B,java,wildfly/wildfly,JaxrsMethodParameterProcessor.getParamConverters,902,0.7749337553977966
asap,70B,java,wildfly/wildfly,JaxrsMethodParameterProcessor.getResouceClasses,903,0.8543807864189148
asap,70B,java,wildfly/wildfly,JaxrsMethodParameterProcessor.checkParamType,904,0.6810853481292725
asap,70B,java,wildfly/wildfly,JaxrsMethodParameterProcessor.lookupDefaultValueAnn,905,0.8832828402519226
asap,70B,java,wildfly/wildfly,JaxrsMethodParameterProcessor.validateBaseType,906,0.9874067306518555
asap,70B,java,wildfly/wildfly,ExternalPooledConnectionFactoryDefinition.define,907,0.9131142497062683
asap,70B,java,wildfly/wildfly,MetricsTransformers.rejectDefinedAttributeWithDefaultValue,908,0.693507194519043
asap,70B,java,wildfly/wildfly,MetricCollector.collectResourceMetrics,909,0.7857769131660461
asap,70B,java,wildfly/wildfly,MessagingServices.getCapabilityServiceName,910,0.8849847912788391
asap,70B,java,wildfly/wildfly,TransportConfigOperationHandlers.getExtraParameters,911,0.8805190324783325
asap,70B,java,wildfly/wildfly,JMSConnectionFactoryDefinitionInjectionSource.targetsExternalPooledConnectionFactory,912,0.896045446395874
asap,70B,java,wildfly/wildfly,UndertowSubsystemParser_8_0.listenerBuilder,913,0.9200003147125244
asap,70B,java,wildfly/wildfly,JMSServerControlHandler.inferDestinationName,914,0.9107403755187988
asap,70B,java,wildfly/wildfly,CDIExtension.observeResources,915,-0.15196356177330017
asap,70B,java,wildfly/wildfly,CDIExtension.close,916,0.7737439870834351
asap,70B,java,wildfly/wildfly,CalendarTimer.handleRestorationCalculation,917,0.8008381128311157
asap,70B,java,wildfly/wildfly,HibernatePersistenceProviderAdaptor.doesScopedPersistenceUnitNameIdentifyCacheRegionName,918,0.9728097915649414
asap,70B,java,wildfly/wildfly,XTSSubsystemParser.processAttributes,919,0.36352217197418213
asap,70B,java,wildfly/wildfly,ApplicableMethodInformation.isMethodLevel,920,0.8871598839759827
asap,70B,java,wildfly/wildfly,TransactedJMSContext.registerCleanUpListener,921,0.8220049738883972
asap,70B,java,wildfly/wildfly,DatabaseTimerPersistence.stringAsSchedulerDate,922,0.9086358547210693
asap,70B,java,wildfly/wildfly,WebTransformers.registerTransformers_2_x_0,923,0.9033085107803345
asap,70B,java,wildfly/wildfly,AuditNotificationReceiver.deriveUsefulInfo,924,0.9192636013031006
asap,70B,java,wildfly/wildfly,JdrZipFile.addAsString,925,0.9113317131996155
asap,70B,java,wildfly/wildfly,EJBSuspendHandlerService.start,926,0.9531901478767395
asap,70B,java,wildfly/wildfly,EJBSuspendHandlerService.stop,927,0.9611293077468872
asap,70B,java,wildfly/wildfly,EJBSuspendHandlerService.suspended,928,0.9422228932380676
asap,70B,java,wildfly/wildfly,EJBSuspendHandlerService.resume,929,0.9704591035842896
asap,70B,java,wildfly/wildfly,EJBSuspendHandlerService.invocationComplete,930,0.5205262899398804
asap,70B,java,wildfly/wildfly,EJBSuspendHandlerService.transactionCreated,931,0.9745908379554749
asap,70B,java,wildfly/wildfly,AbstractProtocolResourceDefinition.addTransformations,932,0.7270512580871582
asap,70B,java,wildfly/wildfly,CancellationFlag.cancel,933,0.9058459401130676
asap,70B,java,wildfly/wildfly,CancellationFlag.runIfNotCancelled,934,0.7481385469436646
asap,70B,java,wildfly/wildfly,ElytronCallbackHandler.authenticate,935,0.9604434370994568
asap,70B,java,wildfly/wildfly,ElytronCallbackHandler.addPrivateCredential,936,0.9690335988998413
asap,70B,java,wildfly/wildfly,EJBClientConfiguratorService.accept,937,0.9031285047531128
asap,70B,java,wildfly/wildfly,EjbCorbaServant.authenticate,938,0.923762321472168
asap,70B,java,wildfly/wildfly,BatchPermission.forName,939,0.739883542060852
asap,70B,java,wildfly/wildfly,WildFlyJobXmlResolver.getJobXmlNames,940,0.9404685497283936
asap,70B,java,wildfly/wildfly,ElytronSecurityManager.authenticate,941,0.9804224967956543
asap,70B,java,wildfly/wildfly,AbstractInvocationHandler.invoke,942,0.9346160888671875
asap,70B,java,wildfly/wildfly,Configuration.skipMixedSynchronizationTypeCheck,943,0.6681928634643555
asap,70B,java,wildfly/wildfly,ElytronIntegrationResourceDefinitions.getElytronKeyStoreResourceDefinition,944,0.9343564510345459
asap,70B,java,wildfly/wildfly,ElytronIntegrationResourceDefinitions.getElytronKeyManagersResourceDefinition,945,0.9171237945556641
asap,70B,java,wildfly/wildfly,ElytronIntegrationResourceDefinitions.getElytronTrustManagersResourceDefinition,946,0.8898113965988159
asap,70B,java,wildfly/wildfly,Consumers.close,947,0.9442894458770752
asap,70B,java,wildfly/wildfly,InjectedJMSContext.getDelegate,948,0.8383890390396118
asap,70B,java,wildfly/wildfly,InjectedJMSContext.isInTransaction,949,0.7736539840698242
asap,70B,java,wildfly/wildfly,InjectedJMSContext.getTransactionSynchronizationRegistry,950,0.9871456623077393
asap,70B,java,wildfly/wildfly,InjectedJMSContext.getConnectionFactory,951,0.9784414768218994
asap,70B,java,wildfly/wildfly,JndiPermission.getActions,952,-0.32597771286964417
asap,70B,java,wildfly/wildfly,JMSConnectionFactoryDefinitionInjectionSource.targetsPooledConnectionFactory,953,0.9586286544799805
asap,70B,java,wildfly/wildfly,MigrateOperation.parameterIsAllowed,954,0.8290426135063171
asap,70B,java,wildfly/wildfly,GetDataSourceClassInfoOperationHandler.isTypeMatched,955,0.8395603895187378
asap,70B,java,wildfly/wildfly,CommonIronJacamarParser.parseConnectionAttributes_5_0,956,0.7333425283432007
asap,70B,java,wildfly/wildfly,MigrateOperation.migrateGenericTransport,957,0.643563985824585
asap,70B,java,wildfly/wildfly,WildFlyJobXmlResolver.init,958,0.9801087379455566
asap,70B,java,wildfly/wildfly,HibernateSearchProcessor.deploy,959,0.8846300840377808
asap,70B,java,wildfly/wildfly,WebMigrateOperation.createSecurityRealm,960,0.8881396055221558
asap,70B,java,wildfly/wildfly,WebMigrateOperation.createIoSubsystem,961,0.9529608488082886
asap,70B,java,wildfly/wildfly,WebMigrateOperation.createWelcomeContentHandler,962,0.8569778203964233
asap,70B,java,wildfly/wildfly,ImportJournalOperation.createInVMTransportConfiguration,963,0.9590386152267456
asap,70B,java,wildfly/wildfly,MigrateOperation.addMessagingActiveMQExtension,964,0.7631762027740479
asap,70B,java,wildfly/wildfly,Notification.addCacheDependencies,965,0.8285938501358032
asap,70B,java,wildfly/wildfly,QueryName.subst,966,0.9879986047744751
asap,70B,java,wildfly/wildfly,Operations.createAddOperation,967,0.8435431718826294
asap,70B,java,wildfly/wildfly,ShutDownInterceptorFactory.shutdown,968,0.9829510450363159
asap,70B,java,wildfly/wildfly,ServiceMBeanSupport.getName,969,0.9475319981575012
asap,70B,java,wildfly/wildfly,ServiceMBeanSupport.sendStateChangeNotification,970,0.944199800491333
asap,70B,java,wildfly/wildfly,WSEndpointConfigMapping.registerEndpointConfig,971,0.9498677253723145
asap,70B,java,wildfly/wildfly,JCAOrderedLastSynchronizationList.registerInterposedSynchronization,972,0.8575601577758789
asap,70B,java,wildfly/wildfly,JCAOrderedLastSynchronizationList.beforeCompletion,973,0.9053972959518433
